Time[s], Channel 0
-0.100000000000000, 0
0.000000000000000, 1
0.000006500000000, 0
0.000009750000000, 1
0.000012868000000, 0
0.000015956000000, 1
0.000019000000000, 0
0.000022130000000, 1
0.000025230000000, 0
0.000028310000000, 1
0.000031378000000, 0
0.000034428000000, 1
0.000037536000000, 0
0.000040588000000, 1
0.000043658000000, 0
0.000046738000000, 1
0.000049816000000, 0
0.000052866000000, 1
0.000055938000000, 0
0.000059018000000, 1
0.000062026000000, 0
0.000065066000000, 1
0.000068128000000, 0
0.000071198000000, 1
0.000074296000000, 0
0.000077324000000, 1
0.000080426000000, 0
0.000083448000000, 1
0.000086516000000, 0
0.000089554000000, 1
0.000092606000000, 0
0.000095708000000, 1
0.000098778000000, 0
0.000101816000000, 1
0.000104916000000, 0
0.000107976000000, 1
0.000111046000000, 0
0.000114124000000, 1
0.000117174000000, 0
0.000120254000000, 1
0.000123296000000, 0
0.000126324000000, 1
0.000129414000000, 0
0.000132444000000, 1
0.000135502000000, 0
0.000138534000000, 1
0.000141586000000, 0
0.000144636000000, 1
0.000147726000000, 0
0.000150754000000, 1
0.000153824000000, 0
0.000156872000000, 1
0.000159962000000, 0
0.000162942000000, 1
0.000166040000000, 0
0.000169104000000, 1
0.000172132000000, 0
0.000175172000000, 1
0.000178210000000, 0
0.000181302000000, 1
0.000184352000000, 0
0.000187412000000, 1
0.000190520000000, 0
0.000193580000000, 1
0.000196652000000, 0
0.000199732000000, 1
0.000202802000000, 0
0.000205890000000, 1
0.000208920000000, 0
0.000212018000000, 1
0.000215142000000, 0
0.000218250000000, 1
0.000221350000000, 0
0.000224428000000, 1
0.000227490000000, 0
0.000230552000000, 1
0.000233640000000, 0
0.000236668000000, 1
0.000239730000000, 0
0.000242800000000, 1
0.000245830000000, 0
0.000248908000000, 1
0.000251938000000, 0
0.000255018000000, 1
0.000258110000000, 0
0.000261168000000, 1
0.000264238000000, 0
0.000267268000000, 1
0.000270340000000, 0
0.000273358000000, 1
0.000276468000000, 0
0.000279546000000, 1
0.000282568000000, 0
0.000285628000000, 1
0.000288698000000, 0
0.000291766000000, 1
0.000294836000000, 0
0.000297928000000, 1
0.000301008000000, 0
0.000304086000000, 1
0.000307156000000, 0
0.000310210000000, 1
0.000313298000000, 0
0.000316308000000, 1
0.000319346000000, 0
0.000322376000000, 1
