Time[s], Channel 0
-0.100000000000000, 0
0.000000000000000, 1
0.000005858000000, 0
0.000009150000000, 1
0.000012260000000, 0
0.000015358000000, 1
0.000018388000000, 0
0.000021488000000, 1
0.000024550000000, 0
0.000027608000000, 1
0.000030676000000, 0
0.000033696000000, 1
0.000036730000000, 0
0.000039788000000, 1
0.000042858000000, 0
0.000045906000000, 1
0.000048908000000, 0
0.000051988000000, 1
0.000055036000000, 0
0.000058086000000, 1
0.000061118000000, 0
0.000064196000000, 1
0.000067254000000, 0
0.000070296000000, 1
0.000073358000000, 0
0.000076366000000, 1
0.000079424000000, 0
0.000082516000000, 1
0.000085566000000, 0
0.000088656000000, 1
0.000091684000000, 0
0.000094706000000, 1
0.000097746000000, 0
0.000100854000000, 1
0.000103894000000, 0
0.000106964000000, 1
0.000110016000000, 0
0.000113094000000, 1
0.000116174000000, 0
0.000119234000000, 1
0.000122344000000, 0
0.000125402000000, 1
0.000128476000000, 0
0.000131546000000, 1
0.000134624000000, 0
0.000137674000000, 1
0.000140742000000, 0
0.000143774000000, 1
0.000146854000000, 0
0.000149882000000, 1
0.000152892000000, 0
0.000155962000000, 1
0.000159042000000, 0
0.000162102000000, 1
0.000165194000000, 0
0.000168222000000, 1
0.000171320000000, 0
0.000174382000000, 1
0.000177442000000, 0
0.000180550000000, 1
0.000183602000000, 0
0.000186672000000, 1
0.000189750000000, 0
0.000192780000000, 1
0.000195882000000, 0
0.000198930000000, 1
0.000202030000000, 0
0.000205082000000, 1
0.000208152000000, 0
0.000211190000000, 1
0.000214288000000, 0
0.000217350000000, 1
0.000220430000000, 0
0.000223520000000, 1
0.000226598000000, 0
0.000229690000000, 1
0.000232740000000, 0
0.000235768000000, 1
0.000238798000000, 0
0.000241860000000, 1
0.000244950000000, 0
0.000248018000000, 1
0.000251108000000, 0
0.000254140000000, 1
0.000257248000000, 0
0.000260356000000, 1
0.000263378000000, 0
0.000266450000000, 1
0.000269528000000, 0
0.000272606000000, 1
0.000275638000000, 0
0.000278698000000, 1
0.000281778000000, 0
0.000284876000000, 1
0.000287948000000, 0
0.000290948000000, 1
0.000294066000000, 0
0.000297136000000, 1
0.000300236000000, 0
0.000303278000000, 1
0.000306316000000, 0
0.000309394000000, 1
0.000312456000000, 0
0.000315486000000, 1
0.000318534000000, 0
0.000321644000000, 1
