Time[s], Channel 0
-0.100000000000000, 0
0.000000000000000, 1
0.000006508000000, 0
0.000009796000000, 1
0.000012906000000, 0
0.000016070000000, 1
0.000019168000000, 0
0.000022198000000, 1
0.000025226000000, 0
0.000028298000000, 1
0.000031358000000, 0
0.000034408000000, 1
0.000037426000000, 0
0.000040486000000, 1
0.000043536000000, 0
0.000046594000000, 1
0.000049658000000, 0
0.000052718000000, 1
0.000055766000000, 0
0.000058854000000, 1
0.000061934000000, 0
0.000064984000000, 1
0.000068026000000, 0
0.000071116000000, 1
0.000074144000000, 0
0.000077192000000, 1
0.000080286000000, 0
0.000083384000000, 1
0.000086464000000, 0
0.000089582000000, 1
0.000092654000000, 0
0.000095704000000, 1
0.000098804000000, 0
0.000101862000000, 1
0.000104932000000, 0
0.000107976000000, 1
0.000111066000000, 0
0.000114134000000, 1
0.000117212000000, 0
0.000120302000000, 1
0.000123384000000, 0
0.000126464000000, 1
0.000129522000000, 0
0.000132542000000, 1
0.000135582000000, 0
0.000138642000000, 1
0.000141732000000, 0
0.000144790000000, 1
0.000147882000000, 0
0.000150922000000, 1
0.000154022000000, 0
0.000157130000000, 1
0.000160160000000, 0
0.000163220000000, 1
0.000166312000000, 0
0.000169390000000, 1
0.000172420000000, 0
0.000175478000000, 1
0.000178552000000, 0
0.000181652000000, 1
0.000184730000000, 0
0.000187730000000, 1
0.000190848000000, 0
0.000193910000000, 1
0.000197012000000, 0
0.000200050000000, 1
0.000203098000000, 0
0.000206178000000, 1
0.000209228000000, 0
0.000212258000000, 1
0.000215310000000, 0
0.000218420000000, 1
0.000221518000000, 0
0.000224598000000, 1
0.000227656000000, 0
0.000230730000000, 1
0.000233798000000, 0
0.000236838000000, 1
0.000239928000000, 0
0.000243006000000, 1
0.000246088000000, 0
0.000249148000000, 1
0.000252206000000, 0
0.000255316000000, 1
0.000258348000000, 0
0.000261446000000, 1
0.000264506000000, 0
0.000267596000000, 1
0.000270648000000, 0
0.000273716000000, 1
0.000276784000000, 0
0.000279836000000, 1
0.000282876000000, 0
0.000286026000000, 1
0.000289094000000, 0
0.000292154000000, 1
0.000295196000000, 0
0.000298236000000, 1
0.000301294000000, 0
0.000304334000000, 1
0.000307364000000, 0
0.000310426000000, 1
0.000313454000000, 0
0.000316494000000, 1
0.000319562000000, 0
0.000322636000000, 1
