Time[s], Channel 0
-0.100000000000000, 0
0.000000000000000, 1
0.000000170000000, 0
0.000000350000000, 1
0.000000520000000, 0
0.000000690000000, 1
0.000000860000000, 0
0.000001030000000, 1
0.000001200000000, 0
0.000001370000000, 1
0.000001538000000, 0
0.000001710000000, 1
0.000001878000000, 0
0.000002058000000, 1
0.000002228000000, 0
0.000002408000000, 1
0.000002578000000, 0
0.000002758000000, 1
0.000002928000000, 0
0.000003098000000, 1
0.000003268000000, 0
0.000003440000000, 1
0.000003610000000, 0
0.000003790000000, 1
0.000003960000000, 0
0.000004140000000, 1
0.000004310000000, 0
0.000004490000000, 1
0.000004660000000, 0
0.000004840000000, 1
0.000005010000000, 0
0.000005190000000, 1
0.000005360000000, 0
0.000005540000000, 1
0.000005710000000, 0
0.000005880000000, 1
0.000006050000000, 0
0.000006230000000, 1
0.000006400000000, 0
0.000006582000000, 1
0.000006752000000, 0
0.000006932000000, 1
0.000007102000000, 0
0.000007282000000, 1
0.000007450000000, 0
0.000007630000000, 1
0.000007800000000, 0
0.000007980000000, 1
0.000008150000000, 0
0.000008330000000, 1
0.000008500000000, 0
0.000008680000000, 1
0.000008850000000, 0
0.000009030000000, 1
0.000009200000000, 0
0.000009380000000, 1
0.000009550000000, 0
0.000009730000000, 1
0.000009900000000, 0
0.000010080000000, 1
0.000010250000000, 0
0.000010430000000, 1
0.000010600000000, 0
0.000010770000000, 1
0.000010940000000, 0
0.000011110000000, 1
0.000011278000000, 0
0.000011448000000, 1
0.000011618000000, 0
0.000011788000000, 1
0.000011958000000, 0
0.000012128000000, 1
0.000012298000000, 0
0.000012468000000, 1
0.000012638000000, 0
0.000012808000000, 1
0.000012978000000, 0
0.000013158000000, 1
0.000013328000000, 0
0.000013508000000, 1
0.000013678000000, 0
0.000013858000000, 1
0.000014028000000, 0
0.000014208000000, 1
0.000014378000000, 0
0.000014548000000, 1
0.000014718000000, 0
0.000014888000000, 1
0.000015058000000, 0
0.000015238000000, 1
0.000015410000000, 0
0.000015590000000, 1
0.000015760000000, 0
0.000015940000000, 1
0.000016110000000, 0
0.000016290000000, 1
0.000016460000000, 0
0.000016640000000, 1
0.000016810000000, 0
0.000016990000000, 1
0.000017160000000, 0
0.000017340000000, 1
0.000017510000000, 0
0.000017680000000, 1
0.000017850000000, 0
0.000018020000000, 1
